Escuela_ID;CURSO_NORMALIZADO;División;DESEMPEÑO;Alumno_ID
1198;3°;Segunda;Crítico;15
1198;3°;Segunda;Medio;3
1198;4°;primera;Básico;5
1198;4°;primera;Crítico;4
1198;4°;primera;Medio;3
1198;4°;segunda;Básico;5
1198;4°;segunda;Crítico;3
1198;4°;segunda;Medio;1
1198;5°;Unica;Básico;3
1198;5°;Unica;Crítico;24
1198;5°;Unica;Medio;1
1198;6°;u;Básico;7
1198;6°;u;Crítico;8
1198;6°;u;Medio;3
1199;1°;Cuarta;Básico;15
1199;1°;Cuarta;Crítico;5
1199;1°;Cuarta;Medio;11
1199;1°;Primera;Avanzado;2
1199;1°;Primera;Básico;9
1199;1°;Primera;Crítico;9
1199;1°;Primera;Medio;8
1199;1°;Segunda;Avanzado;1
1199;1°;Segunda;Básico;8
1199;1°;Segunda;Crítico;7
1199;1°;Segunda;Medio;15
1199;1°;Tercera;Avanzado;1
1199;1°;Tercera;Básico;9
1199;1°;Tercera;Crítico;7
1199;1°;Tercera;Medio;12
1199;2°;Cuarta;Básico;5
1199;2°;Cuarta;Crítico;18
1199;2°;Cuarta;Medio;7
1199;2°;Primera;Básico;13
1199;2°;Primera;Crítico;5
1199;2°;Primera;Medio;5
1199;2°;Segunda;Básico;12
1199;2°;Segunda;Crítico;10
1199;2°;Segunda;Medio;5
1199;2°;Tercera;Básico;13
1199;2°;Tercera;Crítico;14
1199;2°;Tercera;Medio;3
1199;3°;Primera;Avanzado;7
1199;3°;Primera;Básico;6
1199;3°;Primera;Crítico;19
1199;3°;Primera;Medio;6
1199;3°;Segunda;Avanzado;1
1199;3°;Segunda;Básico;12
1199;3°;Segunda;Crítico;16
1199;3°;Segunda;Medio;7
1199;3°;Tercera;Avanzado;2
1199;3°;Tercera;Básico;10
1199;3°;Tercera;Crítico;15
1199;3°;Tercera;Medio;8
1199;4°;Primera;Básico;12
1199;4°;Primera;Crítico;15
1199;4°;Primera;Medio;3
1199;4°;Segunda;Básico;12
1199;4°;Segunda;Crítico;15
1199;4°;Segunda;Medio;6
1199;5°;Primera;Avanzado;1
1199;5°;Primera;Básico;11
1199;5°;Primera;Crítico;6
1199;5°;Primera;Medio;2
1199;5°;Segunda;Básico;10
1199;5°;Segunda;Crítico;3
1199;5°;Segunda;Medio;4
1199;6°;Primera;Avanzado;2
1199;6°;Primera;Básico;16
1199;6°;Primera;Crítico;12
1199;6°;Primera;Medio;10
1200;1°;1°;Básico;4
1200;1°;1°;Crítico;4
1200;1°;1°;Medio;7
1200;1°;2ª;Avanzado;4
1200;1°;2ª;Básico;3
1200;1°;2ª;Crítico;5
1200;1°;2ª;Medio;5
1200;2°;1ª;Avanzado;1
1200;2°;1ª;Básico;2
1200;2°;1ª;Crítico;7
1200;2°;1ª;Medio;5
1200;2°;2ª;Avanzado;2
1200;2°;2ª;Básico;6
1200;2°;2ª;Crítico;3
1200;2°;2ª;Medio;3
1200;3°;1ª;Avanzado;2
1200;3°;1ª;Básico;4
1200;3°;1ª;Crítico;5
1200;3°;1ª;Medio;6
1200;3°;2ª;Básico;2
1200;3°;2ª;Crítico;10
1200;3°;2ª;Medio;1
1200;4°;1ª;Básico;7
1200;4°;1ª;Crítico;6
1200;4°;1ª;Medio;8
1200;5°;1ª;Básico;2
1200;5°;1ª;Crítico;6
1200;5°;1ª;Medio;2
1200;6°;1ª;Básico;3
1200;6°;1ª;Crítico;3
1200;6°;1ª;Medio;1
1202;1°;1ª;Básico;6
1202;1°;1ª;Crítico;9
1202;1°;1ª;Medio;13
1202;1°;2da;Básico;9
1202;1°;2da;Crítico;9
1202;1°;2da;Medio;13
1202;2°;1ª;Básico;10
1202;2°;1ª;Crítico;17
1202;2°;1ª;Medio;3
1202;2°;2da;Básico;14
1202;2°;2da;Crítico;6
1202;2°;2da;Medio;10
1202;3°;1ra;Avanzado;1
1202;3°;1ra;Básico;12
1202;3°;1ra;Crítico;18
1202;3°;1ra;Medio;4
1202;3°;2da;Avanzado;2
1202;3°;2da;Básico;13
1202;3°;2da;Crítico;13
1202;3°;2da;Medio;5
1202;4°;1ra;Avanzado;4
1202;4°;1ra;Básico;11
1202;4°;1ra;Crítico;9
1202;4°;1ra;Medio;5
1202;4°;2da;Básico;6
1202;4°;2da;Crítico;4
1202;4°;2da;Medio;7
1202;5°;1ra;Básico;12
1202;5°;1ra;Crítico;11
1202;5°;1ra;Medio;6
1202;5°;2°;Básico;7
1202;5°;2°;Crítico;9
1202;5°;2°;Medio;2
1204;1°;1;Básico;11
1204;1°;1;Crítico;7
1204;1°;1;Medio;12
1204;1°;2;Avanzado;2
1204;1°;2;Básico;7
1204;1°;2;Crítico;11
1204;1°;2;Medio;9
1204;1°;3;Avanzado;1
1204;1°;3;Básico;10
1204;1°;3;Crítico;8
1204;1°;3;Medio;11
1204;2°;1;Básico;10
1204;2°;1;Crítico;16
1204;2°;2;Básico;7
1204;2°;2;Crítico;13
1204;2°;2;Medio;5
1204;2°;3;Avanzado;2
1204;2°;3;Básico;9
1204;2°;3;Crítico;8
1204;2°;3;Medio;4
1204;3°;1;Avanzado;1
1204;3°;1;Básico;3
1204;3°;1;Crítico;23
1204;3°;1;Medio;4
1204;3°;2;Avanzado;1
1204;3°;2;Básico;5
1204;3°;2;Crítico;22
1204;3°;2;Medio;2
1204;3°;3;Básico;5
1204;3°;3;Crítico;20
1204;3°;3;Medio;7
1204;4°;1;Avanzado;2
1204;4°;1;Básico;13
1204;4°;1;Crítico;9
1204;4°;1;Medio;4
1204;4°;2;Avanzado;5
1204;4°;2;Básico;6
1204;4°;2;Crítico;10
1204;4°;2;Medio;7
1204;5°;1;Básico;6
1204;5°;1;Crítico;20
1204;5°;1;Medio;4
1204;5°;2;Avanzado;1
1204;5°;2;Básico;9
1204;5°;2;Crítico;16
1204;5°;2;Medio;3
1209;1°;1ª;Básico;7
1209;1°;1ª;Crítico;6
1209;1°;1ª;Medio;19
1209;1°;2ª;Avanzado;1
1209;1°;2ª;Básico;11
1209;1°;2ª;Crítico;7
1209;1°;2ª;Medio;12
1209;1°;3ª;Avanzado;2
1209;1°;3ª;Básico;10
1209;1°;3ª;Crítico;6
1209;1°;3ª;Medio;14
1209;2°;1ª;Avanzado;1
1209;2°;1ª;Básico;13
1209;2°;1ª;Crítico;11
1209;2°;1ª;Medio;6
1209;2°;2ª;Avanzado;1
1209;2°;2ª;Básico;10
1209;2°;2ª;Crítico;12
1209;2°;2ª;Medio;8
1209;2°;3ª;Avanzado;2
1209;2°;3ª;Básico;18
1209;2°;3ª;Crítico;9
1209;3°;1ª;Básico;6
1209;3°;1ª;Crítico;21
1209;3°;1ª;Medio;7
1209;3°;2ª;Avanzado;5
1209;3°;2ª;Básico;5
1209;3°;2ª;Crítico;11
1209;3°;2ª;Medio;9
1209;3°;3ª;Avanzado;3
1209;3°;3ª;Básico;9
1209;3°;3ª;Crítico;11
1209;3°;3ª;Medio;5
1209;4°;1ª;Básico;6
1209;4°;1ª;Crítico;11
1209;4°;1ª;Medio;6
1209;4°;2ª;Avanzado;1
1209;4°;2ª;Básico;10
1209;4°;2ª;Crítico;10
1209;4°;2ª;Medio;5
1209;4°;3ª;Avanzado;4
1209;4°;3ª;Básico;12
1209;4°;3ª;Crítico;6
1209;4°;3ª;Medio;7
1209;5°;1ª;Básico;8
1209;5°;1ª;Crítico;13
1209;5°;1ª;Medio;6
1209;5°;2ª;Básico;12
1209;5°;2ª;Crítico;12
1209;5°;2ª;Medio;4
1209;5°;3°;Avanzado;3
1209;5°;3°;Básico;15
1209;5°;3°;Crítico;10
1209;5°;3°;Medio;4
1224;1°;PRIMERA;Básico;12
1224;1°;PRIMERA;Crítico;9
1224;1°;PRIMERA;Medio;6
1224;2°;PRIMERA;Básico;6
1224;2°;PRIMERA;Crítico;16
1224;3°;PRIMERA;Básico;2
1224;3°;PRIMERA;Crítico;20
1224;3°;PRIMERA;Medio;1
1224;4°;PRIMERA;Básico;4
1224;4°;PRIMERA;Crítico;18
1224;5°;PRIMERA;Avanzado;2
1224;5°;PRIMERA;Básico;1
1224;5°;PRIMERA;Crítico;8
1224;5°;PRIMERA;Medio;1
1241;1°;PRIMERA;Avanzado;3
1241;1°;PRIMERA;Básico;10
1241;1°;PRIMERA;Crítico;9
1241;1°;PRIMERA;Medio;10
1241;2°;PRIMERA;Avanzado;1
1241;2°;PRIMERA;Básico;9
1241;2°;PRIMERA;Crítico;12
1241;2°;PRIMERA;Medio;9
1241;3°;PRIMERA;Avanzado;1
1241;3°;PRIMERA;Básico;10
1241;3°;PRIMERA;Crítico;12
1241;3°;PRIMERA;Medio;6
1241;4°;PRIMERA;Avanzado;1
1241;4°;PRIMERA;Básico;16
1241;4°;PRIMERA;Crítico;7
1241;4°;PRIMERA;Medio;3
1241;5°;PRIMERA;Básico;6
1241;5°;PRIMERA;Crítico;4
1241;5°;PRIMERA;Medio;7
1241;6°;PRIMERA;Básico;5
1241;6°;PRIMERA;Crítico;6
1241;6°;PRIMERA;Medio;5
1450;2°;A;Avanzado;2
1450;2°;A;Básico;15
1450;2°;A;Crítico;10
1450;2°;A;Medio;3
1450;2°;B;Avanzado;1
1450;2°;B;Básico;8
1450;2°;B;Crítico;13
1450;2°;B;Medio;5
1450;2°;C;Avanzado;4
1450;2°;C;Básico;10
1450;2°;C;Crítico;9
1450;2°;C;Medio;2
1450;2°;D;Básico;3
1450;2°;D;Crítico;18
1450;2°;D;Medio;5
1450;3°;A;Avanzado;14
1450;3°;A;Básico;7
1450;3°;A;Crítico;4
1450;3°;A;Medio;5
1450;3°;B;Avanzado;13
1450;3°;B;Básico;9
1450;3°;B;Crítico;4
1450;3°;B;Medio;5
1450;3°;C;Avanzado;7
1450;3°;C;Básico;8
1450;3°;C;Crítico;5
1450;3°;C;Medio;6
1450;3°;D;Avanzado;4
1450;3°;D;Básico;9
1450;3°;D;Crítico;8
1450;3°;D;Medio;7
1450;4°;A;Avanzado;9
1450;4°;A;Básico;7
1450;4°;A;Crítico;3
1450;4°;A;Medio;11
1450;4°;B;Avanzado;7
1450;4°;B;Básico;6
1450;4°;B;Crítico;2
1450;4°;B;Medio;15
1450;4°;C;Avanzado;7
1450;4°;C;Básico;9
1450;4°;C;Crítico;6
1450;4°;C;Medio;7
1450;4°;D;Avanzado;7
1450;4°;D;Básico;6
1450;4°;D;Crítico;3
1450;4°;D;Medio;11
1450;5°;A;Avanzado;10
1450;5°;A;Básico;4
1450;5°;A;Crítico;3
1450;5°;A;Medio;12
1450;5°;B;Avanzado;3
1450;5°;B;Básico;10
1450;5°;B;Crítico;2
1450;5°;B;Medio;15
1450;5°;C;Avanzado;4
1450;5°;C;Básico;6
1450;5°;C;Crítico;3
1450;5°;C;Medio;14
1450;5°;D;Avanzado;5
1450;5°;D;Básico;8
1450;5°;D;Crítico;7
1450;5°;D;Medio;7
1450;6°;A;Avanzado;16
1450;6°;A;Básico;1
1450;6°;A;Crítico;1
1450;6°;A;Medio;12
1450;6°;B;Avanzado;11
1450;6°;B;Básico;2
1450;6°;B;Medio;16
1450;6°;C;Avanzado;11
1450;6°;C;Básico;2
1450;6°;C;Crítico;1
1450;6°;C;Medio;13
1450;6°;D;Avanzado;11
1450;6°;D;Básico;1
1450;6°;D;Crítico;2
1450;6°;D;Medio;10
1450;7°;A;Avanzado;10
1450;7°;A;Básico;12
1450;7°;A;Medio;8
1450;7°;B;Avanzado;7
1450;7°;B;Básico;7
1450;7°;B;Crítico;2
1450;7°;B;Medio;16
1450;7°;C;Avanzado;8
1450;7°;C;Básico;5
1450;7°;C;Medio;15
1450;7°;D;Avanzado;3
1450;7°;D;Básico;11
1450;7°;D;Crítico;3
1450;7°;D;Medio;10
1812;2°;A;Avanzado;7
1812;2°;A;Básico;10
1812;2°;A;Crítico;9
1812;2°;A;Medio;6
1812;2°;B;Avanzado;4
1812;2°;B;Básico;15
1812;2°;B;Crítico;5
1812;2°;B;Medio;5
1812;3°;A;Avanzado;4
1812;3°;A;Básico;16
1812;3°;A;Crítico;6
1812;3°;A;Medio;6
1812;3°;B;Avanzado;11
1812;3°;B;Básico;9
1812;3°;B;Crítico;4
1812;3°;B;Medio;6
1812;4°;A;Avanzado;6
1812;4°;A;Básico;7
1812;4°;A;Crítico;6
1812;4°;A;Medio;13
1812;4°;B;Avanzado;12
1812;4°;B;Básico;5
1812;4°;B;Crítico;4
1812;4°;B;Medio;11
1812;5°;A;Avanzado;7
1812;5°;A;Básico;8
1812;5°;A;Crítico;7
1812;5°;A;Medio;10
1812;5°;B;Avanzado;5
1812;5°;B;Básico;8
1812;5°;B;Crítico;9
1812;5°;B;Medio;10
1812;6°;A;Avanzado;16
1812;6°;A;Básico;2
1812;6°;A;Crítico;2
1812;6°;A;Medio;12
1812;6°;B;Avanzado;12
1812;6°;B;Básico;7
1812;6°;B;Crítico;3
1812;6°;B;Medio;10
1812;7°;A;Avanzado;1
1812;7°;A;Básico;12
1812;7°;A;Crítico;2
1812;7°;A;Medio;18
1812;7°;B;Avanzado;6
1812;7°;B;Básico;6
1812;7°;B;Crítico;3
1812;7°;B;Medio;18
1813;2°;A;Avanzado;2
1813;2°;A;Básico;7
1813;2°;A;Crítico;18
1813;2°;A;Medio;1
1813;2°;B;Avanzado;3
1813;2°;B;Básico;4
1813;2°;B;Crítico;12
1813;2°;B;Medio;4
1813;3°;A;Avanzado;15
1813;3°;A;Básico;3
1813;3°;A;Crítico;5
1813;3°;A;Medio;5
1813;3°;B;Avanzado;6
1813;3°;B;Básico;9
1813;3°;B;Crítico;5
1813;3°;B;Medio;10
1813;4°;A;Avanzado;18
1813;4°;A;Básico;3
1813;4°;A;Crítico;2
1813;4°;A;Medio;7
1813;4°;B;Avanzado;11
1813;4°;B;Básico;7
1813;4°;B;Crítico;6
1813;4°;B;Medio;7
1813;5°;A;Avanzado;9
1813;5°;A;Básico;5
1813;5°;A;Crítico;5
1813;5°;A;Medio;15
1813;5°;B;Avanzado;14
1813;5°;B;Básico;8
1813;5°;B;Crítico;3
1813;5°;B;Medio;12
1813;6°;A;Avanzado;15
1813;6°;A;Básico;3
1813;6°;A;Crítico;7
1813;6°;A;Medio;8
1813;6°;B;Avanzado;13
1813;6°;B;Básico;1
1813;6°;B;Crítico;2
1813;6°;B;Medio;15
1813;7°;A;Avanzado;14
1813;7°;A;Básico;8
1813;7°;A;Crítico;4
1813;7°;A;Medio;8
1813;7°;B;Avanzado;6
1813;7°;B;Básico;3
1813;7°;B;Crítico;4
1813;7°;B;Medio;19
1817;2°;A;Avanzado;2
1817;2°;A;Básico;9
1817;2°;A;Crítico;7
1817;2°;A;Medio;5
1817;2°;B;Avanzado;4
1817;2°;B;Básico;7
1817;2°;B;Crítico;5
1817;2°;B;Medio;6
1817;3°;A;Avanzado;10
1817;3°;A;Básico;6
1817;3°;A;Crítico;2
1817;3°;A;Medio;6
1817;3°;B;Avanzado;15
1817;3°;B;Básico;3
1817;3°;B;Crítico;1
1817;3°;B;Medio;8
1817;4°;A;Avanzado;11
1817;4°;A;Básico;6
1817;4°;A;Crítico;1
1817;4°;A;Medio;5
1817;4°;B;Avanzado;10
1817;4°;B;Básico;1
1817;4°;B;Crítico;5
1817;4°;B;Medio;8
1817;5°;A;Avanzado;8
1817;5°;A;Básico;3
1817;5°;A;Crítico;2
1817;5°;A;Medio;9
1817;5°;B;Avanzado;6
1817;5°;B;Básico;3
1817;5°;B;Crítico;4
1817;5°;B;Medio;8
1817;6°;A;Avanzado;14
1817;6°;A;Básico;1
1817;6°;A;Medio;9
1817;6°;B;Avanzado;14
1817;6°;B;Crítico;2
1817;6°;B;Medio;9
1817;7°;A;Avanzado;4
1817;7°;A;Básico;3
1817;7°;A;Crítico;1
1817;7°;A;Medio;17
1817;7°;B;Avanzado;9
1817;7°;B;Básico;1
1817;7°;B;Medio;14
1818;2°;A;Avanzado;3
1818;2°;A;Básico;19
1818;2°;A;Crítico;2
1818;2°;A;Medio;7
1818;2°;B;Avanzado;1
1818;2°;B;Básico;16
1818;2°;B;Crítico;7
1818;2°;B;Medio;7
1818;3°;A;Avanzado;16
1818;3°;A;Básico;2
1818;3°;A;Crítico;1
1818;3°;A;Medio;12
1818;3°;B;Avanzado;15
1818;3°;B;Básico;5
1818;3°;B;Crítico;1
1818;3°;B;Medio;10
1818;4°;A;Avanzado;15
1818;4°;A;Básico;7
1818;4°;A;Crítico;2
1818;4°;A;Medio;7
1818;4°;B;Avanzado;16
1818;4°;B;Básico;3
1818;4°;B;Crítico;5
1818;4°;B;Medio;7
1818;5°;A;Avanzado;17
1818;5°;A;Básico;5
1818;5°;A;Crítico;4
1818;5°;A;Medio;6
1818;5°;B;Avanzado;15
1818;5°;B;Básico;10
1818;5°;B;Medio;7
1818;6°;A;Avanzado;17
1818;6°;A;Básico;3
1818;6°;A;Crítico;1
1818;6°;A;Medio;10
1818;6°;B;Avanzado;9
1818;6°;B;Básico;2
1818;6°;B;Crítico;4
1818;6°;B;Medio;16
1818;7°;A;Avanzado;9
1818;7°;A;Básico;4
1818;7°;A;Crítico;1
1818;7°;A;Medio;16
1818;7°;B;Avanzado;8
1818;7°;B;Básico;5
1818;7°;B;Crítico;3
1818;7°;B;Medio;14
1818;7°;C;Avanzado;5
1818;7°;C;Básico;7
1818;7°;C;Medio;18
1820;2°;A;Avanzado;4
1820;2°;A;Básico;13
1820;2°;A;Crítico;8
1820;2°;A;Medio;3
1820;2°;B;Avanzado;6
1820;2°;B;Básico;13
1820;2°;B;Crítico;6
1820;2°;B;Medio;2
1820;2°;C;Básico;7
1820;2°;C;Crítico;7
1820;2°;C;Medio;4
1820;3°;A;Avanzado;11
1820;3°;A;Básico;10
1820;3°;A;Medio;11
1820;3°;B;Avanzado;9
1820;3°;B;Básico;8
1820;3°;B;Crítico;6
1820;3°;B;Medio;9
1820;3°;C;Avanzado;5
1820;3°;C;Básico;4
1820;3°;C;Crítico;2
1820;3°;C;Medio;8
1820;4°;A;Avanzado;11
1820;4°;A;Básico;5
1820;4°;A;Crítico;2
1820;4°;A;Medio;10
1820;4°;B;Avanzado;13
1820;4°;B;Básico;4
1820;4°;B;Crítico;3
1820;4°;B;Medio;8
1820;4°;C;Avanzado;5
1820;4°;C;Básico;4
1820;4°;C;Crítico;1
1820;4°;C;Medio;7
1820;5°;A;Avanzado;7
1820;5°;A;Básico;9
1820;5°;A;Crítico;6
1820;5°;A;Medio;14
1820;5°;B;Avanzado;7
1820;5°;B;Básico;8
1820;5°;B;Crítico;7
1820;5°;B;Medio;13
1820;5°;C;Avanzado;1
1820;5°;C;Básico;3
1820;5°;C;Crítico;3
1820;5°;C;Medio;6
1820;6°;A;Avanzado;10
1820;6°;A;Básico;4
1820;6°;A;Medio;13
1820;6°;B;Avanzado;13
1820;6°;B;Básico;3
1820;6°;B;Crítico;2
1820;6°;B;Medio;12
1820;6°;C;Avanzado;11
1820;6°;C;Crítico;1
1820;6°;C;Medio;10
1820;7°;A;Avanzado;8
1820;7°;A;Básico;7
1820;7°;A;Crítico;6
1820;7°;A;Medio;12
1820;7°;B;Avanzado;4
1820;7°;B;Básico;5
1820;7°;B;Crítico;3
1820;7°;B;Medio;18
1820;7°;C;Avanzado;10
1820;7°;C;Crítico;3
1820;7°;C;Medio;14
1823;2°;A;Avanzado;5
1823;2°;A;Básico;6
1823;2°;A;Crítico;1
1823;2°;A;Medio;6
1823;2°;B;Avanzado;6
1823;2°;B;Básico;7
1823;2°;B;Crítico;1
1823;2°;B;Medio;7
1823;2°;C;Avanzado;6
1823;2°;C;Básico;6
1823;2°;C;Crítico;2
1823;2°;C;Medio;6
1823;3°;A;Avanzado;7
1823;3°;A;Básico;1
1823;3°;A;Crítico;1
1823;3°;A;Medio;11
1823;3°;B;Avanzado;9
1823;3°;B;Básico;3
1823;3°;B;Medio;9
1823;3°;C;Avanzado;8
1823;3°;C;Básico;1
1823;3°;C;Medio;10
1823;4°;A;Avanzado;12
1823;4°;A;Básico;4
1823;4°;A;Medio;6
1823;4°;B;Avanzado;13
1823;4°;B;Básico;1
1823;4°;B;Crítico;1
1823;4°;B;Medio;6
1823;5°;A;Avanzado;12
1823;5°;A;Básico;3
1823;5°;A;Crítico;2
1823;5°;A;Medio;8
1823;5°;B;Avanzado;10
1823;5°;B;Básico;5
1823;5°;B;Crítico;3
1823;5°;B;Medio;7
1823;6°;A;Avanzado;14
1823;6°;A;Básico;1
1823;6°;A;Crítico;1
1823;6°;A;Medio;9
1823;7°;A;Avanzado;5
1823;7°;A;Básico;1
1823;7°;A;Crítico;1
1823;7°;A;Medio;13
1823;7°;B;Avanzado;3
1823;7°;B;Básico;4
1823;7°;B;Medio;12
1824;2°;A;Avanzado;4
1824;2°;A;Básico;13
1824;2°;A;Crítico;7
1824;2°;A;Medio;8
1824;2°;B;Avanzado;5
1824;2°;B;Básico;14
1824;2°;B;Crítico;8
1824;2°;B;Medio;5
1824;3°;A;Avanzado;9
1824;3°;A;Básico;4
1824;3°;A;Crítico;1
1824;3°;A;Medio;17
1824;3°;B;Avanzado;10
1824;3°;B;Básico;6
1824;3°;B;Medio;16
1824;4°;A;Avanzado;14
1824;4°;A;Básico;2
1824;4°;A;Crítico;4
1824;4°;A;Medio;11
1824;4°;B;Avanzado;6
1824;4°;B;Básico;3
1824;4°;B;Crítico;3
1824;4°;B;Medio;16
1824;5°;A;Avanzado;2
1824;5°;A;Básico;13
1824;5°;A;Crítico;5
1824;5°;A;Medio;12
1824;5°;B;Avanzado;8
1824;5°;B;Básico;4
1824;5°;B;Crítico;3
1824;5°;B;Medio;15
1824;6°;A;Avanzado;19
1824;6°;A;Básico;1
1824;6°;A;Crítico;1
1824;6°;A;Medio;11
1824;6°;B;Avanzado;12
1824;6°;B;Básico;2
1824;6°;B;Medio;17
1824;7°;A;Avanzado;6
1824;7°;A;Básico;5
1824;7°;A;Crítico;2
1824;7°;A;Medio;19
1824;7°;B;Avanzado;9
1824;7°;B;Básico;8
1824;7°;B;Medio;14
1831;2°;A;Avanzado;3
1831;2°;A;Básico;7
1831;2°;A;Crítico;12
1831;2°;A;Medio;5
1831;2°;B;Avanzado;5
1831;2°;B;Básico;8
1831;2°;B;Crítico;6
1831;2°;B;Medio;6
1831;3°;A;Avanzado;2
1831;3°;A;Básico;9
1831;3°;A;Crítico;5
1831;3°;A;Medio;8
1831;3°;B;Avanzado;1
1831;3°;B;Básico;7
1831;3°;B;Crítico;6
1831;3°;B;Medio;11
1831;4°;A;Avanzado;5
1831;4°;A;Básico;2
1831;4°;A;Crítico;4
1831;4°;A;Medio;6
1831;4°;B;Avanzado;4
1831;4°;B;Básico;3
1831;4°;B;Crítico;7
1831;4°;B;Medio;8
1831;5°;A;Avanzado;5
1831;5°;A;Básico;5
1831;5°;A;Crítico;7
1831;5°;A;Medio;7
1831;5°;B;Avanzado;4
1831;5°;B;Básico;5
1831;5°;B;Crítico;6
1831;5°;B;Medio;9
1831;6°;A;Avanzado;7
1831;6°;A;Básico;1
1831;6°;A;Medio;10
1831;6°;B;Avanzado;9
1831;6°;B;Básico;2
1831;6°;B;Crítico;3
1831;6°;B;Medio;6
1831;7°;A;Avanzado;4
1831;7°;A;Básico;3
1831;7°;A;Crítico;4
1831;7°;A;Medio;14
1831;7°;B;Básico;3
1831;7°;B;Crítico;2
1831;7°;B;Medio;18
1832;2°;Única;Avanzado;1
1832;2°;Única;Básico;7
1832;2°;Única;Crítico;6
1832;2°;Única;Medio;5
1832;3°;B;Avanzado;9
1832;3°;B;Básico;7
1832;3°;B;Crítico;2
1832;3°;B;Medio;8
1832;4°;A;Avanzado;10
1832;4°;A;Básico;6
1832;4°;A;Crítico;1
1832;4°;A;Medio;6
1832;5°;A;Avanzado;7
1832;5°;A;Básico;10
1832;5°;A;Crítico;6
1832;5°;A;Medio;5
1832;6°;A;Avanzado;10
1832;6°;A;Básico;4
1832;6°;A;Crítico;4
1832;6°;A;Medio;6
1832;6°;B;Avanzado;9
1832;6°;B;Básico;1
1832;6°;B;Crítico;3
1832;6°;B;Medio;15
1832;7°;A;Avanzado;6
1832;7°;A;Básico;3
1832;7°;A;Crítico;2
1832;7°;A;Medio;11
1832;7°;B;Avanzado;6
1832;7°;B;Básico;3
1832;7°;B;Medio;14
1837;2°;A;Avanzado;2
1837;2°;A;Básico;15
1837;2°;A;Crítico;3
1837;2°;A;Medio;12
1837;2°;B;Avanzado;1
1837;2°;B;Básico;8
1837;2°;B;Crítico;11
1837;2°;B;Medio;9
1837;3°;A;Avanzado;12
1837;3°;A;Básico;9
1837;3°;A;Crítico;1
1837;3°;A;Medio;10
1837;3°;B;Avanzado;7
1837;3°;B;Básico;5
1837;3°;B;Crítico;7
1837;3°;B;Medio;9
1837;4°;A;Avanzado;11
1837;4°;A;Básico;2
1837;4°;A;Crítico;2
1837;4°;A;Medio;16
1837;4°;B;Avanzado;12
1837;4°;B;Básico;2
1837;4°;B;Crítico;2
1837;4°;B;Medio;6
1837;5°;A;Avanzado;11
1837;5°;A;Básico;6
1837;5°;A;Crítico;3
1837;5°;A;Medio;12
1837;5°;B;Avanzado;3
1837;5°;B;Básico;2
1837;5°;B;Crítico;8
1837;5°;B;Medio;17
1837;6°;A;Avanzado;13
1837;6°;A;Básico;1
1837;6°;A;Crítico;3
1837;6°;A;Medio;14
1837;6°;B;Avanzado;10
1837;6°;B;Básico;6
1837;6°;B;Crítico;1
1837;6°;B;Medio;11
1837;7°;A;Avanzado;6
1837;7°;A;Básico;1
1837;7°;A;Crítico;4
1837;7°;A;Medio;18
1837;7°;B;Avanzado;4
1837;7°;B;Básico;4
1837;7°;B;Crítico;2
1837;7°;B;Medio;19
1842;2°;A;Avanzado;2
1842;2°;A;Básico;8
1842;2°;A;Crítico;4
1842;2°;A;Medio;6
1842;2°;B;Avanzado;3
1842;2°;B;Básico;6
1842;2°;B;Crítico;6
1842;2°;B;Medio;4
1842;2°;C;Avanzado;3
1842;2°;C;Básico;9
1842;2°;C;Crítico;4
1842;2°;C;Medio;2
1842;3°;A;Avanzado;7
1842;3°;A;Básico;6
1842;3°;A;Crítico;3
1842;3°;A;Medio;10
1842;3°;B;Avanzado;10
1842;3°;B;Básico;3
1842;3°;B;Medio;15
1842;3°;C;Avanzado;10
1842;3°;C;Básico;6
1842;3°;C;Crítico;2
1842;3°;C;Medio;7
1842;4°;A;Avanzado;12
1842;4°;A;Básico;3
1842;4°;A;Medio;7
1842;4°;B;Avanzado;3
1842;4°;B;Básico;5
1842;4°;B;Medio;11
1842;4°;C;Avanzado;12
1842;4°;C;Básico;3
1842;4°;C;Crítico;1
1842;4°;C;Medio;4
1842;5°;A;Avanzado;6
1842;5°;A;Básico;4
1842;5°;A;Crítico;1
1842;5°;A;Medio;11
1842;5°;B;Avanzado;6
1842;5°;B;Básico;2
1842;5°;B;Crítico;1
1842;5°;B;Medio;12
1842;5°;C;Avanzado;6
1842;5°;C;Básico;4
1842;5°;C;Medio;7
1842;6°;A;Avanzado;14
1842;6°;A;Básico;2
1842;6°;A;Crítico;1
1842;6°;A;Medio;5
1842;6°;B;Avanzado;12
1842;6°;B;Medio;9
1842;6°;C;Avanzado;14
1842;6°;C;Medio;6
1842;7°;A;Avanzado;6
1842;7°;A;Básico;1
1842;7°;A;Medio;16
1842;7°;B;Avanzado;11
1842;7°;B;Básico;5
1842;7°;B;Medio;7
1842;7°;C;Avanzado;4
1842;7°;C;Básico;1
1842;7°;C;Crítico;1
1842;7°;C;Medio;14
1844;2°;A;Avanzado;4
1844;2°;A;Básico;10
1844;2°;A;Crítico;10
1844;2°;A;Medio;4
1844;2°;B;Avanzado;4
1844;2°;B;Básico;10
1844;2°;B;Crítico;5
1844;2°;B;Medio;7
1844;3°;A;Avanzado;14
1844;3°;A;Básico;4
1844;3°;A;Crítico;2
