Alumno_ID;DESEMPEÑO;Operativo;CURSO_NORMALIZADO;Curso;División;Ausente;Cantidad_de_palabras;Prosodia;Incluido;Turno;Modalidad;Nivel;Nivel_Unificado;Gestión;Supervisión;Escuela_ID;Departamento;Localidad;zona;Regional;ciclo_lectivo;separador
701211;Básico;Operativo 2023 Instancia I;3°;3°;A;No;36;1;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
701225;Básico;Operativo 2023 Instancia I;3°;3°;A;No;36;1;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
701278;Básico;Operativo 2023 Instancia I;3°;3°;A;No;38;1;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
706116;Medio;Operativo 2023 Instancia I;3°;3°;A;No;68;2;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
706144;Medio;Operativo 2023 Instancia I;3°;3°;A;No;81;1;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
706170;Medio;Operativo 2023 Instancia I;3°;3°;A;No;62;2;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
706240;Básico;Operativo 2023 Instancia II;3°;3°;A;No;32;1;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
724047;Crítico;Operativo 2023 Instancia I;3°;3°;A;No;0;1;Si;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
729078;Medio;Operativo 2023 Instancia I;3°;3°;A;No;68;1;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
748323;Avanzado;Operativo 2023 Instancia I;3°;3°;A;No;102;2;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
749041;Medio;Operativo 2023 Instancia I;3°;3°;A;No;82;1;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
516172;Crítico;Operativo 2023 Instancia I;3°;3°;B;No;4;1;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
517594;Crítico;Operativo 2023 Instancia I;3°;3°;B;Si;0;0;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
593304;Crítico;Operativo 2023 Instancia I;3°;3°;B;No;22;1;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
603756;Crítico;Operativo 2023 Instancia I;3°;3°;B;No;1;1;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
624075;Crítico;Operativo 2023 Instancia II;3°;3°;B;No;12;1;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
624744;Crítico;Operativo 2023 Instancia I;3°;3°;B;No;10;1;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
668180;Avanzado;Operativo 2023 Instancia I;3°;3°;B;No;100;1;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
685126;Avanzado;Operativo 2023 Instancia I;3°;3°;B;No;100;2;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
687786;Crítico;Operativo 2023 Instancia II;3°;3°;B;Si;0;0;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
690245;Avanzado;Operativo 2023 Instancia II;3°;3°;B;No;102;3;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
696858;Crítico;Operativo 2023 Instancia II;3°;3°;B;Si;0;0;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
696861;Básico;Operativo 2023 Instancia I;3°;3°;B;No;35;1;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
696882;Crítico;Operativo 2023 Instancia I;3°;3°;B;Si;0;0;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
696907;Medio;Operativo 2023 Instancia I;3°;3°;B;No;89;1;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
696913;Crítico;Operativo 2023 Instancia I;3°;3°;B;No;26;1;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
696975;Avanzado;Operativo 2023 Instancia I;3°;3°;B;No;102;1;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
696982;Básico;Operativo 2023 Instancia I;3°;3°;B;No;44;1;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
696984;Crítico;Operativo 2023 Instancia II;3°;3°;B;No;26;1;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
696992;Básico;Operativo 2023 Instancia I;3°;3°;B;No;38;1;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
696995;Básico;Operativo 2023 Instancia I;3°;3°;B;No;56;1;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
697001;Medio;Operativo 2023 Instancia II;3°;3°;B;No;66;2;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
697038;Crítico;Operativo 2023 Instancia I;3°;3°;B;Si;0;0;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
697076;Básico;Operativo 2023 Instancia I;3°;3°;B;No;35;1;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
697201;Crítico;Operativo 2023 Instancia I;3°;3°;B;Si;0;0;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
701388;Crítico;Operativo 2023 Instancia II;3°;3°;B;Si;0;0;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
702912;Básico;Operativo 2023 Instancia I;3°;3°;B;No;56;1;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
706095;Básico;Operativo 2023 Instancia I;3°;3°;B;No;40;1;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
706168;Medio;Operativo 2023 Instancia I;3°;3°;B;No;81;2;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
706209;Básico;Operativo 2023 Instancia I;3°;3°;B;No;50;2;Si;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
731165;Medio;Operativo 2023 Instancia I;3°;3°;B;No;84;1;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
736839;Crítico;Operativo 2023 Instancia I;3°;3°;B;No;30;1;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
741131;Crítico;Operativo 2023 Instancia I;3°;3°;B;No;20;1;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
748304;Básico;Operativo 2023 Instancia I;3°;3°;B;No;40;1;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
516143;Medio;Operativo 2023 Instancia I;3°;3°;C;No;89;2;No;Tarde;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
516200;Crítico;Operativo 2023 Instancia I;3°;3°;C;No;21;1;No;Tarde;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
517051;Básico;Operativo 2023 Instancia II;3°;3°;C;No;45;2;No;Tarde;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
517403;Medio;Operativo 2023 Instancia I;3°;3°;C;No;83;2;No;Tarde;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
623590;Básico;Operativo 2023 Instancia I;3°;3°;C;No;42;2;No;Tarde;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
625043;Medio;Operativo 2023 Instancia I;3°;3°;C;No;66;2;No;Tarde;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
627370;Medio;Operativo 2023 Instancia I;3°;3°;C;No;75;2;No;Tarde;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
627416;Básico;Operativo 2023 Instancia I;3°;3°;C;No;59;2;No;Tarde;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
694392;Crítico;Operativo 2023 Instancia I;3°;3°;C;No;4;1;Si;Tarde;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
696929;Crítico;Operativo 2023 Instancia I;3°;3°;C;No;9;1;No;Tarde;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
697169;Avanzado;Operativo 2023 Instancia I;3°;3°;C;No;102;2;No;Tarde;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
700749;Avanzado;Operativo 2023 Instancia I;3°;3°;C;No;102;2;No;Tarde;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
701022;Avanzado;Operativo 2023 Instancia II;3°;3°;C;No;100;2;No;Tarde;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
701329;Medio;Operativo 2023 Instancia I;3°;3°;C;No;66;2;No;Tarde;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
706101;Avanzado;Operativo 2023 Instancia II;3°;3°;C;No;95;2;No;Tarde;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
706137;Crítico;Operativo 2023 Instancia I;3°;3°;C;No;10;1;No;Tarde;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
706855;Básico;Operativo 2023 Instancia I;3°;3°;C;No;46;2;No;Tarde;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
706857;Básico;Operativo 2023 Instancia I;3°;3°;C;No;44;2;No;Tarde;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
706861;Básico;Operativo 2023 Instancia I;3°;3°;C;No;42;2;No;Tarde;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
711493;Básico;Operativo 2023 Instancia I;3°;3°;C;No;52;2;No;Tarde;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
711679;Crítico;Operativo 2023 Instancia I;3°;3°;C;No;28;1;No;Tarde;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
712882;Básico;Operativo 2023 Instancia I;3°;3°;C;No;32;1;No;Tarde;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
713057;Básico;Operativo 2023 Instancia I;3°;3°;C;No;50;2;No;Tarde;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
715345;Básico;Operativo 2023 Instancia I;3°;3°;C;No;33;2;No;Tarde;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
724317;Básico;Operativo 2023 Instancia I;3°;3°;C;No;51;1;No;Tarde;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
740149;Básico;Operativo 2023 Instancia I;3°;3°;C;No;50;2;No;Tarde;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
748308;Básico;Operativo 2023 Instancia I;3°;3°;C;No;36;1;No;Tarde;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
614429;Crítico;Operativo 2023 Instancia II;3°;3°;D;No;0;1;Si;Tarde;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
624701;Básico;Operativo 2023 Instancia I;3°;3°;D;No;38;1;No;Tarde;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
625148;Crítico;Operativo 2023 Instancia II;3°;3°;D;No;0;1;Si;Tarde;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
691991;Crítico;Operativo 2023 Instancia I;3°;3°;D;No;26;1;No;Tarde;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
694387;Crítico;Operativo 2023 Instancia I;3°;3°;D;No;12;1;No;Tarde;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
697061;Crítico;Operativo 2023 Instancia I;3°;3°;D;No;12;1;No;Tarde;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
697062;Crítico;Operativo 2023 Instancia I;3°;3°;D;No;12;1;No;Tarde;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
697077;Básico;Operativo 2023 Instancia I;3°;3°;D;No;42;2;No;Tarde;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
697082;Crítico;Operativo 2023 Instancia I;3°;3°;D;No;2;1;No;Tarde;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
697085;Avanzado;Operativo 2023 Instancia I;3°;3°;D;No;102;2;No;Tarde;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
697094;Básico;Operativo 2023 Instancia I;3°;3°;D;No;33;2;No;Tarde;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
697111;Crítico;Operativo 2023 Instancia I;3°;3°;D;No;21;2;No;Tarde;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
697183;Básico;Operativo 2023 Instancia I;3°;3°;D;No;60;2;No;Tarde;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
697187;Crítico;Operativo 2023 Instancia I;3°;3°;D;No;1;1;Si;Tarde;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
698586;Básico;Operativo 2023 Instancia I;3°;3°;D;No;42;2;No;Tarde;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
698643;Crítico;Operativo 2023 Instancia I;3°;3°;D;No;10;1;No;Tarde;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
699595;Crítico;Operativo 2023 Instancia I;3°;3°;D;No;23;1;No;Tarde;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
706212;Básico;Operativo 2023 Instancia I;3°;3°;D;No;59;2;No;Tarde;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
708771;Básico;Operativo 2023 Instancia I;3°;3°;D;No;39;1;No;Tarde;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
731454;Básico;Operativo 2023 Instancia I;3°;3°;D;No;56;1;No;Tarde;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
753392;Medio;Operativo 2023 Instancia I;3°;3°;D;No;89;2;No;Tarde;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
755078;Avanzado;Operativo 2023 Instancia I;3°;3°;D;No;99;2;No;Tarde;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
778072;Medio;Operativo 2023 Instancia I;3°;3°;D;No;66;2;No;Tarde;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
787238;Medio;Operativo 2023 Instancia I;3°;3°;D;No;72;2;No;Tarde;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
481609;Crítico;Operativo 2023 Instancia II;4°;4°;A;No;13;1;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
493217;Básico;Operativo 2023 Instancia II;4°;4°;A;No;61;1;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
507707;Avanzado;Operativo 2023 Instancia II;4°;4°;A;No;113;3;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
508609;Medio;Operativo 2023 Instancia II;4°;4°;A;No;76;1;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
508612;Crítico;Operativo 2023 Instancia II;4°;4°;A;No;26;1;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
509701;Medio;Operativo 2023 Instancia II;4°;4°;A;No;109;2;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
512676;Básico;Operativo 2023 Instancia II;4°;4°;A;No;67;2;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
599642;Medio;Operativo 2023 Instancia II;4°;4°;A;No;95;1;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
603841;Crítico;Operativo 2023 Instancia II;4°;4°;A;Si;0;0;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
614156;Medio;Operativo 2023 Instancia II;4°;4°;A;No;84;2;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
623924;Crítico;Operativo 2023 Instancia II;4°;4°;A;No;44;1;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
624036;Crítico;Operativo 2023 Instancia II;4°;4°;A;Si;0;0;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
624366;Básico;Operativo 2023 Instancia II;4°;4°;A;No;61;3;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
629056;Crítico;Operativo 2023 Instancia II;4°;4°;A;Si;0;0;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
633815;Básico;Operativo 2023 Instancia II;4°;4°;A;No;55;1;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
640397;Básico;Operativo 2023 Instancia II;4°;4°;A;No;60;1;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
648983;Avanzado;Operativo 2023 Instancia II;4°;4°;A;No;148;3;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
649938;Básico;Operativo 2023 Instancia II;4°;4°;A;No;57;1;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
651582;Medio;Operativo 2023 Instancia II;4°;4°;A;No;97;1;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
651779;Crítico;Operativo 2023 Instancia II;4°;4°;A;No;43;1;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
653892;Básico;Operativo 2023 Instancia II;4°;4°;A;No;67;3;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
654631;Crítico;Operativo 2023 Instancia II;4°;4°;A;Si;0;0;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
654962;Avanzado;Operativo 2023 Instancia II;4°;4°;A;No;111;2;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
655072;Básico;Operativo 2023 Instancia II;4°;4°;A;No;75;2;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
659058;Crítico;Operativo 2023 Instancia II;4°;4°;A;Si;0;0;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
659071;Crítico;Operativo 2023 Instancia II;4°;4°;A;Si;0;0;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
659170;Básico;Operativo 2023 Instancia II;4°;4°;A;No;75;1;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
659536;Crítico;Operativo 2023 Instancia II;4°;4°;A;Si;0;0;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
660592;Crítico;Operativo 2023 Instancia II;4°;4°;A;Si;0;0;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
660604;Básico;Operativo 2023 Instancia II;4°;4°;A;No;63;1;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
660611;Medio;Operativo 2023 Instancia II;4°;4°;A;No;101;3;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
660622;Crítico;Operativo 2023 Instancia II;4°;4°;A;No;38;1;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
667554;Medio;Operativo 2023 Instancia II;4°;4°;A;No;109;2;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
678957;Básico;Operativo 2023 Instancia II;4°;4°;A;No;71;2;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
503379;Crítico;Operativo 2023 Instancia II;4°;4°;B;No;40;1;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
503384;Básico;Operativo 2023 Instancia II;4°;4°;B;No;71;1;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
505765;Medio;Operativo 2023 Instancia II;4°;4°;B;No;77;2;No;Mañana;Presencial;Primario;Primario;Pública;03 - Primario;9;LAS HERAS;LAS HERAS;10%;NORTE;2023;"**"
